Date,tmax,tmin,prcp,tavg
03-08-2020,91,77,0.35,84
04-08-2020,89.1,78.1,0,83.6
05-08-2020,91,75,0.15,83
06-08-2020,90,75.9,0.57,82.95
07-08-2020,91,77,0.05,84
08-08-2020,91,78.1,0,84.55
09-08-2020,91,82.9,0,86.95
10-08-2020,91,80.1,0,85.55
11-08-2020,90,78.1,0,84.05
12-08-2020,90,78.1,0,84.05
13-08-2020,91,82,0,86.5
14-08-2020,91,81,0.07,86
15-08-2020,90,78.1,0.79,84.05
16-08-2020,91,79,0.41,85
17-08-2020,91.9,73.9,0.07,82.9
18-08-2020,91,75.9,0.54,83.45
19-08-2020,90,73.9,1.09,81.95
20-08-2020,91.9,75,0.71,83.45
21-08-2020,91.9,77,0.02,84.45
22-08-2020,91.9,81,0,86.45
23-08-2020,91.9,81,0.25,86.45
24-08-2020,93,82.9,0,87.95
25-08-2020,91.9,84,0.02,87.95
26-08-2020,90,79,0.09,84.5
27-08-2020,91,80.1,0.01,85.55
28-08-2020,93,80.1,0,86.55
29-08-2020,93,75,0,84
30-08-2020,95,73.9,1.13,84.45
31-08-2020,91.9,75.9,0.02,83.9
01-09-2020,91,77,0,84
02-09-2020,91,82,0,86.5
03-09-2020,91.9,82.9,0,87.4
04-09-2020,91.9,80.1,0,86
05-09-2020,91.9,79,0,85.45
06-09-2020,88,75,0.14,81.5
07-09-2020,89.1,73.9,0.18,81.5
08-09-2020,88,75,0.05,81.5
09-09-2020,88,75,0.21,81.5
10-09-2020,89.1,77,0.2,83.05
11-09-2020,89.1,78.1,0.44,83.6
12-09-2020,86,75,1.27,80.5
13-09-2020,86,75,0.24,80.5
14-09-2020,88,78.1,0,83.05
15-09-2020,91,80.1,0,85.55
16-09-2020,90,80.1,0,85.05
17-09-2020,91,79,0.05,85
18-09-2020,93,80.1,0.08,86.55
19-09-2020,91,77,1.32,84
20-09-2020,90,77,0.04,83.5
21-09-2020,84.9,79,0.18,81.95
22-09-2020,87.1,79,0.01,83.05
23-09-2020,87.1,77,0,82.05
24-09-2020,88,75,0.12,81.5
25-09-2020,91,77,0.46,84
26-09-2020,91.9,78.1,0,85
27-09-2020,89.1,75.9,0,82.5
28-09-2020,89.1,78.1,0.46,83.6
29-09-2020,90,77,0.14,83.5
30-09-2020,86,75,0.04,80.5
01-10-2020,87.1,75,3.58,81.05
02-10-2020,80.1,73.9,0.89,77
03-10-2020,82.9,75,1.08,78.95
04-10-2020,86,75,0.04,80.5
05-10-2020,89.1,75.9,0.27,82.5
06-10-2020,89.1,80.1,0.05,84.6
07-10-2020,88,82,0,85
08-10-2020,87.1,77,0.01,82.05
09-10-2020,87.1,80.1,0,83.6
10-10-2020,87.1,77,0.08,82.05
11-10-2020,90,77,0.66,83.5
12-10-2020,89.1,75,0.24,82.05
13-10-2020,86,73.9,0,79.95
14-10-2020,87.1,73,0,80.05
15-10-2020,86,79,0,82.5
16-10-2020,86,75.9,0.24,80.95
17-10-2020,86,75.9,0,80.95
18-10-2020,84.9,77,0.22,80.95
19-10-2020,81,70,3.1,75.5
20-10-2020,82,75,0.09,78.5
21-10-2020,81,72,0.59,76.5
22-10-2020,81,72,1.16,76.5
23-10-2020,82.9,75,0,78.95
24-10-2020,84,73,1.54,78.5
25-10-2020,84.9,73,0.04,78.95
26-10-2020,86,72,0.01,79
27-10-2020,87.1,77,0,82.05
28-10-2020,88,77,0,82.5
29-10-2020,89.1,79,0.43,84.05
30-10-2020,89.1,77,0.13,83.05
31-10-2020,86,77,0.28,81.5
01-11-2020,86,78.1,0,82.05
02-11-2020,80.1,73,0,76.55
03-11-2020,80.1,73,0,76.55
04-11-2020,82.9,75,0,78.95
05-11-2020,84.9,79,0,81.95
06-11-2020,84.9,78.1,0,81.5
07-11-2020,82.9,79,0,80.95
08-11-2020,86,73.9,2.28,79.95
09-11-2020,84.9,73.9,2.24,79.4
10-11-2020,86,73,1.9,79.5
11-11-2020,84.9,75,0.08,79.95
12-11-2020,86,77,0.07,81.5
13-11-2020,86,73,0,79.5
14-11-2020,86,73.9,0,79.95
15-11-2020,84.9,75,0.14,79.95
16-11-2020,86,73,0.01,79.5
17-11-2020,84,75,0.77,79.5
18-11-2020,80.1,73.9,0,77
19-11-2020,79,73,0,76
20-11-2020,80.1,70,0.02,75.05
21-11-2020,82,75,0,78.5
22-11-2020,84,75.9,0,79.95
23-11-2020,81,69.1,0,75.05
24-11-2020,82,68,0,75
25-11-2020,82.9,75,0,78.95
26-11-2020,82.9,73.9,0,78.4
27-11-2020,82.9,66.9,0.06,74.9
28-11-2020,82.9,64.9,0,73.9
29-11-2020,82,66.9,0,74.45
30-11-2020,84,66,0.35,75
01-12-2020,66,48,0,57
02-12-2020,73,46.9,0,59.95
03-12-2020,75.9,55,0,65.45
04-12-2020,80.1,70,0,75.05
05-12-2020,82.9,66,0.01,74.45
06-12-2020,80.1,64.9,0,72.5
07-12-2020,78.1,57,1.4,67.55
08-12-2020,63,48.9,0,55.95
09-12-2020,64.9,44.1,0,54.5
10-12-2020,72,45,0,58.5
11-12-2020,75.9,55.9,0,65.9
12-12-2020,81,66,0.2,73.5
13-12-2020,82,62.1,0,72.05
14-12-2020,84,63,0,73.5
15-12-2020,82,66.9,0,74.45
16-12-2020,84,66.9,0.34,75.45
17-12-2020,81,59,0.02,70
18-12-2020,69.1,50,0,59.55
19-12-2020,75.9,52,0,63.95
20-12-2020,82,61,0,71.5
21-12-2020,75.9,59,0.04,67.45
22-12-2020,73,57,0,65
23-12-2020,78.1,55.9,0,67
24-12-2020,82.9,72,0,77.45
25-12-2020,73.9,45,0.02,59.45
26-12-2020,64,41,0,52.5
27-12-2020,73.9,46.9,0.21,60.4
28-12-2020,75.9,57,0.01,66.45
29-12-2020,77,66,0.01,71.5
30-12-2020,78.1,71.1,0.01,74.6
31-12-2020,81,73.9,0,77.45
