Date,tmax,tmin,prcp,tavg
31-05-2018,89.1,68,0,78.55
01-06-2018,73,50,0,61.5
02-06-2018,63,48,0.27,55.5
03-06-2018,71.1,53.1,0.01,62.1
04-06-2018,81,55.9,0.01,68.45
05-06-2018,68,48,0.2,58
06-06-2018,71.1,46.9,0,59
07-06-2018,75.9,55.9,0,65.9
08-06-2018,64,55,0.06,59.5
09-06-2018,63,55.9,0.3,59.45
10-06-2018,60.1,55,0.45,57.55
11-06-2018,64.9,55.9,0,60.4
12-06-2018,75,59,0,67
13-06-2018,82,66.9,0,74.45
14-06-2018,78.1,59,0,68.55
15-06-2018,75,57,0.51,66
16-06-2018,84,64,0.12,74
17-06-2018,93,75.9,0,84.45
18-06-2018,91.9,61,1.46,76.45
19-06-2018,64,57,0.75,60.5
20-06-2018,69.1,59,0.01,64.05
21-06-2018,68,57.9,0.08,62.95
22-06-2018,64.9,57.9,0.03,61.4
23-06-2018,75,55,0,65
24-06-2018,72,59,0,65.5
25-06-2018,69.1,57.9,0,63.5
26-06-2018,72,62.1,1.36,67.05
27-06-2018,73.9,63,0,68.45
28-06-2018,82.9,66,0,74.45
29-06-2018,95,66.9,0,80.95
30-06-2018,95,78.1,0,86.55
01-07-2018,93.9,73,0.16,83.45
02-07-2018,81,64.9,0,72.95
03-07-2018,84.9,62.1,0,73.5
04-07-2018,90,70,0.07,80
05-07-2018,89.1,72,0,80.55
06-07-2018,72,60.1,0,66.05
07-07-2018,80.1,57.9,0,69
08-07-2018,84.9,61,0,72.95
09-07-2018,91,66,0,78.5
10-07-2018,84,70,0,77
11-07-2018,79,66.9,0,72.95
12-07-2018,87.1,66,0.05,76.55
13-07-2018,91.9,73,0.03,82.45
14-07-2018,84.9,73,0.02,78.95
15-07-2018,84,71.1,0,77.55
16-07-2018,89.1,75,0,82.05
17-07-2018,77,63,0,70
18-07-2018,75.9,61,0,68.45
19-07-2018,81,62.1,0.23,71.55
20-07-2018,77,68,1.98,72.5
21-07-2018,77,66.9,0.25,71.95
22-07-2018,73,66.9,0.04,69.95
23-07-2018,75,64.9,0,69.95
24-07-2018,84,64.9,0,74.45
25-07-2018,87.1,66.9,0,77
26-07-2018,77,64.9,0,70.95
27-07-2018,77,62.1,0,69.55
28-07-2018,78.1,61,0,69.55
29-07-2018,80.1,63,0,71.55
30-07-2018,79,60.1,0,69.55
31-07-2018,77,64,0,70.5
01-08-2018,84.9,64.9,0.14,74.9
02-08-2018,79,66,0.06,72.5
03-08-2018,75.9,64.9,0,70.4
04-08-2018,93.9,66.9,0,80.4
05-08-2018,91,75.9,0.01,83.45
06-08-2018,81,68,0.94,74.5
07-08-2018,75,66.9,0.04,70.95
08-08-2018,82.9,64,0,73.45
09-08-2018,87.1,68,0.4,77.55
10-08-2018,79,64.9,0,71.95
11-08-2018,84.9,64,0,74.45
12-08-2018,84,66,0,75
13-08-2018,84,64.9,0,74.45
14-08-2018,88,73,0,80.5
15-08-2018,84,71.1,0,77.55
16-08-2018,81,72,0,76.5
17-08-2018,79,71.1,0.05,75.05
18-08-2018,75.9,66,0,70.95
19-08-2018,79,64,0,71.5
20-08-2018,79,69.1,2.13,74.05
21-08-2018,77,63,0.03,70
22-08-2018,79,59,0,69
23-08-2018,81,60.1,0,70.55
24-08-2018,70,64,0.02,67
25-08-2018,84.9,66,0,75.45
26-08-2018,84,66.9,0.6,75.45
27-08-2018,89.1,72,0,80.55
28-08-2018,87.1,68,1.15,77.55
29-08-2018,73,62.1,0.11,67.55
30-08-2018,69.1,57.9,0,63.5
31-08-2018,78.1,57,0,67.55
01-09-2018,82,72,0.09,77
02-09-2018,88,69.1,0.91,78.55
03-09-2018,78.1,66,0.58,72.05
04-09-2018,90,71.1,0,80.55
05-09-2018,86,64.9,1.28,75.45
06-09-2018,69.1,57.9,0,63.5
07-09-2018,69.1,57.9,0,63.5
08-09-2018,70,61,0,65.5
09-09-2018,66,57.9,0,61.95
10-09-2018,71.1,57.9,0,64.5
11-09-2018,75,57,0,66
12-09-2018,78.1,62.1,0,70.1
13-09-2018,73.9,57.9,0,65.9
14-09-2018,81,60.1,0,70.55
15-09-2018,79,61,0,70
16-09-2018,79,64,0,71.5
17-09-2018,91,66.9,0,78.95
18-09-2018,72,63,0.08,67.5
19-09-2018,68,60.1,0.04,64.05
20-09-2018,82.9,66.9,2.13,74.9
21-09-2018,82,51.1,0,66.55
22-09-2018,62.1,48,0,55.05
23-09-2018,66.9,46.9,0,56.9
24-09-2018,69.1,60.1,0.01,64.6
25-09-2018,82,57.9,0.14,69.95
26-09-2018,66.9,50,0,58.45
27-09-2018,70,46.9,0,58.45
28-09-2018,61,46,0,53.5
29-09-2018,57.9,41,0.41,49.45
30-09-2018,57,48,1.16,52.5
01-10-2018,62.1,53.1,2.06,57.6
02-10-2018,60.1,54,0.01,57.05
03-10-2018,86,59,0.03,72.5
04-10-2018,73.9,50,0,61.95
05-10-2018,62.1,54,0.47,58.05
06-10-2018,63,55.9,0.85,59.45
07-10-2018,60.1,53.1,0.15,56.6
08-10-2018,84,60.1,0.09,72.05
09-10-2018,84,68,0.03,76
10-10-2018,72,51.1,0.38,61.55
11-10-2018,51.1,42.1,0,46.6
12-10-2018,45,35.1,0,40.05
13-10-2018,54,32,0,43
14-10-2018,55.9,39,0,47.45
15-10-2018,46.9,36,0.02,41.45
16-10-2018,60.1,34,0,47.05
17-10-2018,50,36,0,43
18-10-2018,57.9,30.9,0,44.4
19-10-2018,57.9,46,0.01,51.95
20-10-2018,51.1,35.1,0,43.1
21-10-2018,50,28,0,39
22-10-2018,64,36,0,50
23-10-2018,52,36,0,44
24-10-2018,52,36,0,44
25-10-2018,50,34,0,42
26-10-2018,50,46,0,48
27-10-2018,51.1,42.1,0,46.6
28-10-2018,51.1,44.1,0.1,47.6
29-10-2018,55,43,0.02,49
30-10-2018,62.1,48,0.28,55.05
31-10-2018,59,46,0,52.5
01-11-2018,50,41,0,45.5
02-11-2018,48,37,0,42.5
03-11-2018,46.9,32,0.03,39.45
04-11-2018,53.1,44.1,0.76,48.6
05-11-2018,51.1,44.1,0.25,47.6
06-11-2018,51.1,37.9,0.27,44.5
07-11-2018,41,35.1,0,38.05
08-11-2018,37,33.1,0,35.05
09-11-2018,37,21.2,0.24,29.1
10-11-2018,32,21.2,0,26.6
11-11-2018,39.9,29.1,0,34.5
12-11-2018,36,24.3,0,30.15
13-11-2018,27.1,19.2,0,23.15
14-11-2018,32,17.2,0,24.6
15-11-2018,39,25.2,0,32.1
16-11-2018,39.9,30.2,0.07,35.05
17-11-2018,35.1,30.2,0.03,32.65
18-11-2018,37,25.2,0,31.1
19-11-2018,34,24.3,0,29.15
20-11-2018,35.1,26.2,0,30.65
21-11-2018,33.1,28.2,0,30.65
22-11-2018,37.9,30.2,0,34.05
23-11-2018,48,35.1,0,41.55
24-11-2018,46.9,42.1,0.16,44.5
25-11-2018,42.1,34,0.25,38.05
26-11-2018,34,25.2,0.01,29.6
27-11-2018,26.2,21.2,0,23.7
28-11-2018,27.1,18.1,0.03,22.6
29-11-2018,35.1,25.2,0.03,30.15
30-11-2018,37,25.2,0,31.1
01-12-2018,39.9,37,1.02,38.45
02-12-2018,41,34,0.3,37.5
03-12-2018,35.1,30.2,0,32.65
04-12-2018,32,29.1,0,30.55
05-12-2018,32,25.2,0,28.6
06-12-2018,32,19.2,0,25.6
07-12-2018,24.3,16.2,0,20.25
08-12-2018,31.1,16.2,0,23.65
09-12-2018,28.2,14.2,0,21.2
10-12-2018,37,19.2,0,28.1
11-12-2018,34,24.3,0,29.15
12-12-2018,39.9,30.2,0.03,35.05
13-12-2018,42.1,25.2,0,33.65
14-12-2018,44.1,26.2,0,35.15
15-12-2018,44.1,26.2,0,35.15
16-12-2018,50,21.2,0,35.6
17-12-2018,42.1,26.2,0,34.15
18-12-2018,45,20.1,0,32.55
19-12-2018,46.9,32,0,39.45
20-12-2018,44.1,37.9,0.07,41
21-12-2018,37.9,29.1,0,33.5
22-12-2018,32,27.1,0,29.55
23-12-2018,39.9,29.1,0,34.5
24-12-2018,33.1,22.1,0,27.6
25-12-2018,37.9,23.2,0.01,30.55
26-12-2018,41,32,0,36.5
27-12-2018,52,39.9,0.39,45.95
28-12-2018,52,28.2,0.08,40.1
29-12-2018,28.2,21.2,0,24.7
30-12-2018,34,20.1,0,27.05
31-12-2018,39,28.2,0.51,33.6
